county,TotalCasesPer100K,TotalDeathsPer100K,NewPoverty
"Toole, Montana",1713098.787517392,43192.20830848738,14.774001192605844
"Toombs, Georgia",1415081.001472754,43707.65832106038,24.36791973490427
"Torrance, New Mexico",447276.9409038239,4982.618771726535,27.120027037466205
"Towner, North Dakota",1340699.7342781222,50088.57395925598,12.4
"Towns, Georgia",1042208.8964467914,40579.969569497895,15.016190817148482
"Traill, North Dakota",1300236.0248447205,20968.94409937888,7.160944099378882
"Transylvania, North Carolina",424195.72857529065,5809.3779099456315,15.590559009942629
"Traverse, Minnesota",762585.6419422103,7119.451891569854,10.852606493893356
"Travis, Texas",768273.408443426,9620.052626926763,14.616680322016958
"Treasure, Montana",653291.1392405062,15189.873417721517,17.0
"Trego, Kansas",1238116.591928251,17902.72507761297,4.8
"Trempealeau, Wisconsin",1266706.2012876992,10440.528634361235,9.00991528295493
"Treutlen, Georgia",1249318.720379147,37337.08530805687,21.158545616113745
"Trigg, Kentucky",615448.6910261796,2575.9484810303798,15.92610247795044
"Trimble, Kentucky",518086.69656203286,1517.764746464298,15.23759917212832
"Trinity, California",183669.5558794201,2109.380992559638,19.845470583723248
"Trinity, Texas",437573.3720046958,12789.17201850701,18.443325737172845
"Tripp, South Dakota",1355638.6861313868,20675.182481751825,19.777627737226275
"Troup, Georgia",1313997.6668154912,37460.573502513216,21.35803580430055
"Trousdale, Tennessee",5952638.778069075,29408.412173714805,13.283939359398154
"Trumbull, Ohio",639254.2576263518,21981.302344337837,17.392862728126644
"Tucker, West Virginia",505856.4321250889,4534.470504619759,15.250845771144276
"Tulare, California",1149929.27340135,17706.93251440142,27.179477734743653
"Tulsa, Oklahoma",1086262.1503226222,10255.162660899074,15.61192956462096
"Tunica, Mississippi",1306344.8812767614,36035.42234332425,27.139927987543796
"Tuolumne, California",518469.7304217147,5975.992133434758,12.917443737360616
"Turner, Georgia",1443317.5709308113,78670.9805873569,27.908909905425585
"Turner, South Dakota",1446675.5641834508,63322.00922106286,10.551019170104343
"Tuscaloosa, Alabama",1354673.6195358667,18878.898759441163,17.588931827965403
"Tuscarawas, Ohio",799495.3042764047,18142.028077076873,13.838091018145269
"Tuscola, Michigan",604104.9860927028,27977.001624073626,15.943217159177882
"Twiggs, Georgia",771188.2734590893,35972.60603147904,27.24288117265409
"Twin Falls, Idaho",1345292.2867425347,20923.30512596051,14.494196819375546
"Tyler, Texas",485062.4533929903,8682.885906040268,15.367803877703205
"Tyler, West Virginia",444317.80087160575,2547.770700636943,16.3674265281037
"Tyrrell, North Carolina",820464.5476772616,16601.46699266504,26.8
"Uinta, Wyoming",967255.9976876385,4995.664322189036,14.821437518065324
"Uintah, Utah",392653.3307652093,2619.486558622018,11.652491538948354
"Ulster, New York",571057.4088569859,15517.212664257282,13.482333771907909
"Umatilla, Oregon",1217127.554211843,13893.087989991658,17.82522153878232
"Unicoi, Tennessee",959209.1979809311,22030.286034772857,20.18631519910264
"Union, Arkansas",891549.6476937684,29833.591524661435,20.24196441956924
"Union, Florida",1548542.4836601308,55830.06535947713,20.83321568627451
"Union, Georgia",1007923.8163687,29804.15057047884,12.754599766418112
"Union, Illinois",1390994.3823478313,39450.97584988707,16.91146116870331
"Union, Indiana",896152.2491349481,5633.2179930795855,8.257910034602075
"Union, Iowa",933920.1408338001,16932.06369528687,13.750372089301434
"Union, Kentucky",863258.4646329199,8045.591686221924,22.98923231645994
"Union, Mississippi",1406226.508758244,26873.98056875399,18.12751223317495
"Union, New Jersey",1361948.7906409244,73830.65384339339,10.344892521352186
"Union, New Mexico",856048.3870967742,20066.413662239087,14.2
"Union, North Carolina",859299.3989058735,8695.828361737094,9.537977892343369
"Union, Ohio",764145.6992393212,4549.444119368051,7.282032621416032
"Union, Oregon",624653.2351801627,5939.558310732275,17.61859744285161
"Union, Pennsylvania",798284.3572443181,11532.31534090909,8.362768554687499
"Union, South Carolina",840072.7351289068,20174.996399251042,19.29963272360651
"Union, South Dakota",1440538.5491325608,26063.36660191573,7.328106370152052
"Union, Tennessee",813078.8485607008,9042.553191489362,21.59196912807676
"Upshur, Texas",565792.7220658668,10679.899274181604,13.844988396780725
"Upshur, West Virginia",461534.70980328403,5169.891074622013,21.29337099658592
"Upson, Georgia",1351080.3704127131,71193.93315803514,22.853488815212835
"Upton, Texas",721566.4335664336,24755.244755244756,18.004111888111886
"Utah, Utah",1554626.5715633759,5112.090977214066,12.465758999195138
"Uvalde, Texas",1098308.3472145104,27151.582454192114,17.89030168424949
"Val Verde, Texas",1560856.3377981053,53391.45704018295,20.85287487749101
"Valdez-Cordova Census Area, Alaska",534982.5193346753,2457.8874880813646,7.484977222163365
"Valencia, New Mexico",750398.8397389413,8545.059001911794,21.888040081745665
"Valley, Idaho",606344.0221694378,4107.284243863816,10.392636579572446
"Valley, Montana",1072992.9903451924,12022.219283163604,7.38875810078032
"Valley, Nebraska",700094.0733772342,6608.65475070555,11.595860771401693
"Van Buren, Arkansas",572944.8988120112,8154.737030625038,19.633257715957257
"Van Buren, Iowa",801683.0870279146,17323.481116584564,14.02512315270936
"Van Buren, Michigan",657337.4118898789,12774.305093762468,15.795261337943876
"Van Buren, Tennessee",1229110.1321585902,14079.295154185022,19.44405286343612
"Van Wert, Ohio",647657.6321562523,13130.705541009129,12.747770858396434
"Van Zandt, Texas",641942.283656985,16897.047027440443,14.227582218740087
"Vance, North Carolina",949680.3241782981,31163.890139576768,23.00591850517785
"Vanderburgh, Indiana",1107162.6950300003,14137.853281343665,18.044271328871314
"Venango, Pennsylvania",444782.5264750378,8388.804841149773,13.61788388804841
"Ventura, California",704933.8667710897,6483.934355074225,10.265147304779005
"Vermilion, Illinois",905978.0069943313,12205.991894655775,20.30117540116404
"Vermillion, Indiana",854851.7003323958,16351.316798772692,13.520787522372796
"Vernon, Missouri",602995.4028550689,10496.007742559885,15.18235664166465
"Vernon, Wisconsin",593880.4397919547,8647.705576403976,16.545532951478044
"Victoria, Texas",1205515.8548045193,24422.51797460609,14.871040669595052
"Vigo, Indiana",1030396.4798603827,17855.054166705348,20.47476954782173
"Vilas, Wisconsin",926028.4183554624,12508.735150244584,15.311828558117869
"Vinton, Ohio",456026.47998782527,11101.810987673109,21.06262364936844
"Virginia Beach city, Virginia",591532.8502834085,6077.230217505783,8.009357259191614
"Volusia, Florida",704360.660162727,14443.56611267497,16.163190722245787
"Wabash, Illinois",983376.5560165974,12456.777316735823,13.075406293222684
"Wabash, Indiana",926934.187390103,16264.757598593318,13.329213765385582
"Wabasha, Minnesota",798818.0549092601,1051.6519311307584,6.090497906002791
"Wabaunsee, Kansas",807386.5278982364,10956.923966464296,6.075021682567216
"Wadena, Minnesota",869572.8753852929,9804.784969910466,14.990107148099224
"Wagoner, Oklahoma",863695.1711571001,12625.276584667448,10.681721983600156
"Wahkiakum, Washington",150304.50669914737,0.0,13.9
"Wake, North Carolina",689030.2995377076,6403.818673563773,10.475097259162093
"Wakulla, Florida",1099199.012220604,11815.36123599063,13.025353004495662
"Waldo, Maine",135567.71894093687,11748.9816700611,14.39024949083503
"Walker, Alabama",1243113.0346389022,39147.042062624176,21.54738552528224
"Walker, Georgia",866739.0575580463,14340.684166800274,17.141619904094217
"Walker, Texas",1605684.9953401678,23290.688807930186,24.50171566550877
"Walla Walla, Washington",759067.5219671911,7766.1955831746345,14.108070228191508
"Wallace, Kansas",1146260.213702074,0.0,10.6
"Waller, Texas",635439.5887950787,7588.299651136386,16.348401213797658
"Wallowa, Oregon",189641.60839160837,6541.3752913752905,13.748776223776224
"Walsh, North Dakota",1750027.4725274725,19212.454212454213,9.938873626373626
"Walthall, Mississippi",1193871.84730743,42999.31833674165,26.244758009543283
"Walton, Florida",1163950.3916037632,13224.703342420853,17.062642419276045
"Walton, Georgia",925756.8070353458,21269.519138621115,12.89307401770111
"Walworth, South Dakota",1363031.624863686,27789.894583787715,10.238495092693563
"Walworth, Wisconsin",1199073.0394395485,14289.184488471294,13.404448244702042
"Wapello, Iowa",1412383.5678491548,45850.910223379855,16.839163670337758
"Ward, North Dakota",1406961.2799448497,26075.7166657092,8.447430631355202
"Ward, Texas",791268.0466168029,10384.414680814054,11.594833884153765
"Ware, Georgia",1570533.5126653218,46096.72719121273,24.53490248823134
"Warren, Georgia",922458.4103512014,24898.33641404806,26.90351201478743
"Warren, Illinois",1085168.397498422,21693.728842733377,13.920873257214986
"Warren, Indiana",708150.9251420969,11682.186479622687,9.46040633692103
"Warren, Iowa",1034053.0536705737,8443.347727740078,6.243604770717664
"Warren, Kentucky",1288699.2828530818,11492.925442563639,20.05851692725158
"Warren, Mississippi",971134.4980004209,30294.674805304145,23.78528099347505
"Warren, Missouri",774980.6282410442,5346.6054717768375,12.800426178697023
"Warren, New Jersey",664173.3901090692,47021.14149111011,8.223352756611385
"Warren, New York",328132.4863603345,14752.476777793234,9.930606945796818
"Warren, North Carolina",773397.7216443784,10178.306092124814,22.25676077265973
"Warren, Ohio",861065.0025908124,8965.551128343488,4.969791573605876
"Warren, Pennsylvania",332918.5772710373,11002.602552980543,13.394874209939273
"Warren, Tennessee",1293098.7316587912,12439.691619000248,21.72338721711017
"Warren, Virginia",540055.3973993999,12261.80400605268,9.87100356492524
"Warrick, Indiana",1116837.9857423557,27880.352706191847,7.681279940241309
"Wasatch, Utah",1493844.263973248,8411.246843649766,7.797181464546509
"Wasco, Oregon",471841.78767469927,11830.887219215947,13.67081792346323
"Waseca, Minnesota",1234093.5548735315,10509.048576568948,9.158397714043812
"Washakie, Wyoming",1022101.0541621228,31770.265358051616,12.866872652368835
"Washburn, Wisconsin",759905.3587415271,8735.13236986827,12.999104744852282
"Washington, Alabama",1143293.920936343,25761.37585094948,21.971772363549505
"Washington, Arkansas",1491728.4728835004,16090.628255164676,19.002962227795585
"Washington, Colorado",873923.8927011853,20232.896652110627,9.99359534206696
"Washington, Florida",1315311.3762667538,23488.06799607715,21.337998528931024
"Washington, Georgia",1148800.3511167464,25972.885984589877,26.76548327318833
"Washington, Idaho",1402921.168467387,21458.58343337335,15.679471788715489
"Washington, Illinois",978225.8064516129,13036.465638148667,9.740497896213183
"Washington, Indiana",637807.0270075881,6563.09562340418,13.300845110943287
"Washington, Iowa",1178488.3457795882,21642.905634758994,9.171563702195067
"Washington, Kansas",783147.8822684853,12957.645369705671,9.66475233309404
"Washington, Kentucky",891407.6173014418,11592.632719393283,17.01136761396783
"Washington, Maine",135965.68411790585,1618.377223304632,18.19653698699013
"Washington, Maryland",695795.2736950504,13890.040522648549,12.363593810600085
"Washington, Minnesota",915753.1108180365,11023.233019495654,4.925002490248188
"Washington, Mississippi",1439133.7860922462,42266.988875463525,33.76429523769843
"Washington, Missouri",882413.4892662608,17798.782441525153,20.293956264017943
"Washington, Nebraska",954281.3755265995,9855.981189379838,9.77221024786911
"Washington, New York",266291.4301336378,7569.592975572102,12.560646800572504
"Washington, North Carolina",643840.7266239559,20087.584137539536,24.04945259914038
"Washington, Ohio",550009.0355013061,13750.39016937458,15.941219956958156
"Washington, Oklahoma",889151.0980006555,26504.328378352326,13.9868413442073
"Washington, Oregon",377110.35867925483,3925.2120803187013,10.32120173894499
"Washington, Pennsylvania",509868.00602905697,8604.40814596867,9.988246228227736
"Washington, Rhode Island",469862.90514303825,18419.843093747524,11.360820191774309
"Washington, Tennessee",979651.526056455,15489.136882399931,16.35158141999573
"Washington, Texas",766515.7065797445,39717.887328006465,13.602074018519051
"Washington, Utah",1220243.9949349838,9869.068049904548,14.278357340738026
"Washington, Vermont",180951.08278952478,1850.3688810890935,11.707725204886607
"Washington, Virginia",674774.5927979874,13562.994656334356,14.848135225958096
"Washington, Wisconsin",1192972.8963102854,11275.164779385968,5.519454044652788
"Washita, Oklahoma",723099.567099567,3584.4155844155844,14.196346320346318
"Washoe, Nevada",1039723.1742269683,15567.690342968594,13.39823634106982
"Washtenaw, Michigan",574869.2287052328,12001.63758025388,16.469812093198232
"Watauga, North Carolina",673873.5703187885,3410.643754328822,31.36968795043148
"Watonwan, Minnesota",1487792.6115581566,8869.787856620336,12.256053401609364
"Waukesha, Wisconsin",1165765.4682895967,12292.208070455801,5.053704651262443
"Waupaca, Wisconsin",1231749.6273063445,32833.82703142243,11.025463204971832
"Waushara, Wisconsin",1079520.0661977658,8994.621431526686,11.161439801406702
"Wayne, Georgia",1192018.9052391648,27087.45349110046,22.189702678242217
"Wayne, Illinois",958374.0720622849,28541.251735168084,15.78961313295914
"Wayne, Indiana",1039029.7437735173,23824.88204025563,18.286997551215435
"Wayne, Iowa",728587.0413739267,31319.281811085093,15.834051522248243
"Wayne, Kentucky",765368.2582640634,10607.964430697855,23.22494200657259
"Wayne, Michigan",808960.3712846307,52886.629149653425,23.80959677337056
"Wayne, Mississippi",1476307.556945938,28864.014077622443,24.284289764395343
"Wayne, Missouri",636457.4762510285,5168.673797591443,23.393567207719357
"Wayne, Nebraska",1111563.3967477947,6408.757572536933,14.518641726007012
"Wayne, New York",348211.981365237,4595.262570809912,11.759722009579844
"Wayne, North Carolina",1012056.6122606348,19219.894615088033,21.183039615730628
"Wayne, Ohio",608661.5192166674,22670.059957727648,13.130438683518095
"Wayne, Pennsylvania",406297.4291466625,9054.127303701409,10.93741482112436
"Wayne, Tennessee",2186669.0600131634,13654.041763896368,19.473391970322503
"Wayne, Utah",313592.5925925926,0.0,9.2
"Wayne, West Virginia",548084.6504152156,9899.422838078075,20.77543287144144
"Waynesboro city, Virginia",750989.8242368178,8390.379278445884,17.319028677150786
"Weakley, Tennessee",1228979.1567977262,18495.381335859784,24.07413548081478
"Webb, Texas",1629888.6597632258,31445.271934249176,31.445975877518325
"Weber, Utah",1016795.0971114417,5718.124874539638,12.204790639940024
"Webster, Georgia",604225.352112676,22573.277502854966,19.51545489151123
"Webster, Iowa",1581537.4204899175,20102.85559615645,17.145895249695492
"Webster, Kentucky",798596.3581183611,11578.148710166919,21.137845220030343
"Webster, Mississippi",1196554.5196595055,40149.979732468586,25.46437981353871
"Webster, Missouri",821958.0382341978,11648.650087864104,18.302207252782363
"Webster, Nebraska",878704.4759521823,9952.738393105365,11.294578815679737
"Webster, West Virginia",206993.16892439505,92.62475396549728,26.78609470881093
"Weld, Colorado",953553.1920106115,19518.494797517928,11.436044993682826
"Wells, Indiana",841635.5274504167,19700.344926703074,11.095749496981892
"Wells, North Dakota",1108266.0797260944,15113.71973587674,5.768085106382978
"Westchester, New York",1543971.7795474518,49259.37204264032,9.461762025015354
"Westmoreland, Pennsylvania",601571.594714644,14577.605896282595,10.3523844353833
"Westmoreland, Virginia",627210.729711298,8825.869515799044,9.496112752898386
"Weston, Wyoming",800562.0345651258,4018.54714064915,14.309638892791906
